Category,Subcategory,Subsystem,Role,Features
Protein Metabolism,Protein biosynthesis,"tRNA aminoacylation, Asp and Asn",Aspartyl-tRNA synthetase (EC 6.1.1.12),fig|1004152.5.peg.108
Protein Metabolism,Protein biosynthesis,"tRNA aminoacylation, Asp and Asn",Asparaginyl-tRNA synthetase (EC 6.1.1.22),fig|1004152.5.peg.357
Protein Metabolism,Protein biosynthesis,"tRNA aminoacylation, Asp and Asn",Aspartyl-tRNA(Asn) amidotransferase subunit A (EC 6.3.5.6),fig|1004152.5.peg.483
Protein Metabolism,Protein biosynthesis,Translation elongation factors bacterial,Translation elongation factor G,fig|1004152.5.peg.541
Protein Metabolism,Protein biosynthesis,Translation elongation factors bacterial,Translation elongation factor LepA,fig|1004152.5.peg.539
Protein Metabolism,Protein biosynthesis,Translation elongation factors bacterial,Translation elongation factor Tu,fig|1004152.5.peg.208
Protein Metabolism,Protein biosynthesis,Translation elongation factors bacterial,Translation elongation factor Ts,fig|1004152.5.peg.519
Protein Metabolism,Protein biosynthesis,Translation elongation factors bacterial,Translation elongation factor P,fig|1004152.5.peg.105
Protein Metabolism,Protein biosynthesis,"tRNA aminoacylation, Lys",Lysyl-tRNA synthetase (class II) (EC 6.1.1.6),fig|1004152.5.peg.449
Protein Metabolism,Protein biosynthesis,"tRNA aminoacylation, Thr",Threonyl-tRNA synthetase (EC 6.1.1.3),fig|1004152.5.peg.308
Protein Metabolism,Protein biosynthesis,"tRNA aminoacylation, Pro","Prolyl-tRNA synthetase (EC 6.1.1.15), archaeal/eukaryal type",fig|1004152.5.peg.27
Protein Metabolism,Protein biosynthesis,Translation elongation factor G family,Translation elongation factor G,fig|1004152.5.peg.541
Protein Metabolism,Protein biosynthesis,"tRNA aminoacylation, Glu and Gln",Glutamyl-tRNA(Gln) amidotransferase subunit A (EC 6.3.5.7),fig|1004152.5.peg.483
Protein Metabolism,Protein biosynthesis,"tRNA aminoacylation, Glu and Gln",Glutamyl-tRNA synthetase (EC 6.1.1.17),fig|1004152.5.peg.384
Protein Metabolism,Protein biosynthesis,"tRNA aminoacylation, Glu and Gln",Glutamyl-tRNA(Gln) amidotransferase subunit B (EC 6.3.5.7),fig|1004152.5.peg.484
Protein Metabolism,Protein biosynthesis,"tRNA aminoacylation, Glu and Gln",Glutamyl-tRNA(Gln) synthetase (EC 6.1.1.24),fig|1004152.5.peg.384
Protein Metabolism,Protein biosynthesis,"tRNA aminoacylation, Glu and Gln",Glutamyl-tRNA(Gln) amidotransferase subunit C (EC 6.3.5.7),fig|1004152.5.peg.482
Protein Metabolism,Protein biosynthesis,"tRNA aminoacylation, Ser",Seryl-tRNA synthetase (EC 6.1.1.11),fig|1004152.5.peg.116
Protein Metabolism,Protein biosynthesis,"tRNA aminoacylation, Tyr",Tyrosyl-tRNA synthetase (EC 6.1.1.1),fig|1004152.5.peg.526
Protein Metabolism,Protein biosynthesis,"tRNA aminoacylation, Leu",Leucyl-tRNA synthetase (EC 6.1.1.4),fig|1004152.5.peg.571
Protein Metabolism,Protein biosynthesis,"tRNA aminoacylation, Phe",Phenylalanyl-tRNA synthetase alpha chain (EC 6.1.1.20),fig|1004152.5.peg.138
Protein Metabolism,Protein biosynthesis,"tRNA aminoacylation, Phe",Phenylalanyl-tRNA synthetase beta chain (EC 6.1.1.20),fig|1004152.5.peg.139
Protein Metabolism,Protein processing and modification,Lipoprotein Biosynthesis,Lipoprotein signal peptidase (EC 3.4.23.36),fig|1004152.5.peg.489
Protein Metabolism,Protein processing and modification,Lipoprotein Biosynthesis,Prolipoprotein diacylglyceryl transferase (EC 2.4.99.-),fig|1004152.5.peg.156
Protein Metabolism,Protein processing and modification,Signal peptidase,Signal peptidase I (EC 3.4.21.89),fig|1004152.5.peg.481
Protein Metabolism,Protein processing and modification,Signal peptidase,Lipoprotein signal peptidase (EC 3.4.23.36),fig|1004152.5.peg.489
Protein Metabolism,Protein processing and modification,Peptide methionine sulfoxide reductase,Peptide methionine sulfoxide reductase MsrB (EC 1.8.4.12),fig|1004152.5.peg.202
Protein Metabolism,Protein degradation,Aminopeptidases (EC 3.4.11.-),Cytosol aminopeptidase PepA (EC 3.4.11.1),fig|1004152.5.peg.602
Protein Metabolism,Protein degradation,Protein degradation,"Aminopeptidase YpdF (MP-, MA-, MS-, AP-, NP- specific)",fig|1004152.5.peg.68
Protein Metabolism,Protein degradation,"Proteolysis in bacteria, ATP-dependent",ClpB protein,fig|1004152.5.peg.160
Protein Metabolism,Protein degradation,"Proteolysis in bacteria, ATP-dependent",ATP-dependent protease La (EC 3.4.21.53) Type I,fig|1004152.5.peg.207
Cell Division and Cell Cycle,Cell Division and Cell Cycle - no subcategory,YgjD and YeaZ,"TsaD/Kae1/Qri7 protein, required for threonylcarbamoyladenosine t(6)A37 formation in tRNA",fig|1004152.5.peg.584
Cell Division and Cell Cycle,Cell Division and Cell Cycle - no subcategory,YgjD and YeaZ,"TsaB protein, required for threonylcarbamoyladenosine (t(6)A) formation in tRNA",fig|1004152.5.peg.193
Cell Division and Cell Cycle,Cell Division and Cell Cycle - no subcategory,Macromolecular synthesis operon,"TsaD/Kae1/Qri7 protein, required for threonylcarbamoyladenosine t(6)A37 formation in tRNA",fig|1004152.5.peg.584
Cell Division and Cell Cycle,Cell Division and Cell Cycle - no subcategory,Macromolecular synthesis operon,RNA polymerase sigma factor RpoD,fig|1004152.5.peg.523
Cell Division and Cell Cycle,Cell Division and Cell Cycle - no subcategory,Macromolecular synthesis operon,DNA primase (EC 2.7.7.-),fig|1004152.5.peg.522
DNA Metabolism,DNA repair,Uracil-DNA glycosylase,"Uracil-DNA glycosylase, family 1",fig|1004152.5.peg.374
DNA Metabolism,DNA repair,"DNA repair, bacterial",Single-stranded DNA-binding protein,fig|1004152.5.peg.257
DNA Metabolism,DNA repair,"DNA repair, bacterial",Endonuclease IV (EC 3.1.21.2),fig|1004152.5.peg.525
DNA Metabolism,DNA repair,"DNA repair, bacterial",RecA protein,fig|1004152.5.peg.499
DNA Metabolism,DNA repair,"DNA repair, bacterial",DNA polymerase IV (EC 2.7.7.7),fig|1004152.5.peg.506
DNA Metabolism,DNA repair,"DNA repair, bacterial RecFOR pathway",Single-stranded DNA-binding protein,fig|1004152.5.peg.257
DNA Metabolism,DNA repair,"DNA repair, bacterial RecFOR pathway",Recombination protein RecR,fig|1004152.5.peg.123
DNA Metabolism,DNA repair,"DNA repair, bacterial RecFOR pathway",RecA protein,fig|1004152.5.peg.499
DNA Metabolism,DNA repair,"DNA repair, bacterial RecFOR pathway",DNA recombination and repair protein RecO,fig|1004152.5.peg.398
DNA Metabolism,DNA repair,"DNA repair, UvrABC system",Excinuclease ABC subunit C,fig|1004152.5.peg.531
DNA Metabolism,DNA repair,"DNA repair, UvrABC system",Excinuclease ABC subunit A,fig|1004152.5.peg.150
DNA Metabolism,DNA repair,"DNA repair, UvrABC system",Excinuclease ABC subunit B,fig|1004152.5.peg.570
DNA Metabolism,DNA repair,"DNA repair, bacterial UvrD and related helicases",ATP-dependent DNA helicase UvrD/PcrA,fig|1004152.5.peg.355
DNA Metabolism,DNA repair,DNA Repair Base Excision,"Uracil-DNA glycosylase, family 1",fig|1004152.5.peg.374
DNA Metabolism,DNA repair,DNA Repair Base Excision,Formamidopyrimidine-DNA glycosylase (EC 3.2.2.23),fig|1004152.5.peg.296
DNA Metabolism,DNA repair,DNA Repair Base Excision,DNA polymerase I (EC 2.7.7.7),fig|1004152.5.peg.299
DNA Metabolism,DNA repair,DNA Repair Base Excision,DNA ligase (EC 6.5.1.2),fig|1004152.5.peg.131
DNA Metabolism,DNA Metabolism - no subcategory,Restriction-Modification System,Type III restriction-modification system methylation subunit (EC 2.1.1.72),"fig|1004152.5.peg.75, fig|1004152.5.peg.79, fig|1004152.5.peg.282"
DNA Metabolism,DNA Metabolism - no subcategory,YcfH,Putative deoxyribonuclease YcfH,fig|1004152.5.peg.565
DNA Metabolism,DNA Metabolism - no subcategory,"DNA structural proteins, bacterial",Chromosome partition protein smc,fig|1004152.5.peg.561
DNA Metabolism,DNA Metabolism - no subcategory,"DNA structural proteins, bacterial",Integration host factor alpha/beta,fig|1004152.5.peg.537
DNA Metabolism,DNA replication,"DNA topoisomerases, Type I, ATP-independent",DNA topoisomerase I (EC 5.99.1.2),fig|1004152.5.peg.347
DNA Metabolism,DNA replication,DNA replication strays,DNA polymerase III polC-type (EC 2.7.7.7),"fig|1004152.5.peg.198, fig|1004152.5.peg.199"
DNA Metabolism,DNA replication,"DNA topoisomerases, Type II, ATP-dependent",DNA gyrase subunit B (EC 5.99.1.3),fig|1004152.5.peg.166
DNA Metabolism,DNA replication,"DNA topoisomerases, Type II, ATP-dependent",DNA gyrase subunit A (EC 5.99.1.3),fig|1004152.5.peg.203
DNA Metabolism,DNA replication,"DNA topoisomerases, Type II, ATP-dependent",Topoisomerase IV subunit B (EC 5.99.1.-),fig|1004152.5.peg.492
DNA Metabolism,DNA replication,"DNA topoisomerases, Type II, ATP-dependent",Topoisomerase IV subunit A (EC 5.99.1.-),fig|1004152.5.peg.491
DNA Metabolism,DNA recombination,RuvABC plus a hypothetical,FIG000859: hypothetical protein YebC,fig|1004152.5.peg.653
DNA Metabolism,DNA recombination,RuvABC plus a hypothetical,Holliday junction DNA helicase RuvA,fig|1004152.5.peg.353
DNA Metabolism,DNA recombination,RuvABC plus a hypothetical,Holliday junction DNA helicase RuvB,fig|1004152.5.peg.352
DNA Metabolism,"DNA uptake, competence",DNA processing cluster,FIG000557: hypothetical protein co-occurring with RecR,fig|1004152.5.peg.122
DNA Metabolism,"DNA uptake, competence",DNA processing cluster,Recombination protein RecR,fig|1004152.5.peg.123
DNA Metabolism,"DNA uptake, competence",DNA processing cluster,DNA polymerase III subunits gamma and tau (EC 2.7.7.7),fig|1004152.5.peg.121
"Fatty Acids, Lipids, and Isoprenoids",Phospholipids,Cardiolipin synthesis,Cardiolipin synthetase (EC 2.7.8.-),fig|1004152.5.peg.498
Dormancy and Sporulation,Dormancy and Sporulation - no subcategory,Sporulation-associated proteins with broader functions,Peptidyl-tRNA hydrolase (EC 3.1.1.29),fig|1004152.5.peg.446
Stress Response,Osmotic stress,Osmoregulation,Glycerol uptake facilitator protein,fig|1004152.5.peg.272
Stress Response,Oxidative stress,Cluster containing Glutathione synthetase,Ribosomal RNA small subunit methyltransferase E (EC 2.1.1.-),fig|1004152.5.peg.443
Stress Response,Oxidative stress,Cluster containing Glutathione synthetase,Putative Holliday junction resolvase YggF,fig|1004152.5.peg.445
Stress Response,Heat shock,Heat shock dnaK gene cluster extended,Heat shock protein GrpE,fig|1004152.5.peg.36
Stress Response,Heat shock,Heat shock dnaK gene cluster extended,Heat-inducible transcription repressor HrcA,fig|1004152.5.peg.37
Stress Response,Heat shock,Heat shock dnaK gene cluster extended,Chaperone protein DnaK,fig|1004152.5.peg.533
Stress Response,Heat shock,Heat shock dnaK gene cluster extended,Translation elongation factor LepA,fig|1004152.5.peg.539
Stress Response,Heat shock,Heat shock dnaK gene cluster extended,Chaperone protein DnaJ,fig|1004152.5.peg.534
Stress Response,Heat shock,Heat shock dnaK gene cluster extended,Ribosomal RNA small subunit methyltransferase E (EC 2.1.1.-),fig|1004152.5.peg.443
Stress Response,Heat shock,Heat shock dnaK gene cluster extended,tmRNA-binding protein SmpB,fig|1004152.5.peg.134
Stress Response,Heat shock,Heat shock dnaK gene cluster extended,rRNA small subunit methyltransferase I,fig|1004152.5.peg.126
Amino Acids and Derivatives,"Arginine; urea cycle, polyamines",Polyamine Metabolism,Putrescine transport ATP-binding protein PotA (TC 3.A.1.11.1),fig|1004152.5.peg.188
Amino Acids and Derivatives,"Arginine; urea cycle, polyamines",Polyamine Metabolism,Spermidine Putrescine ABC transporter permease component potC (TC_3.A.1.11.1),fig|1004152.5.peg.190
Amino Acids and Derivatives,"Arginine; urea cycle, polyamines",Polyamine Metabolism,Probable spermidine/putrescine substrate binding protein in Mollicutes,fig|1004152.5.peg.191
Amino Acids and Derivatives,"Arginine; urea cycle, polyamines",Polyamine Metabolism,Spermidine Putrescine ABC transporter permease component PotB (TC 3.A.1.11.1),fig|1004152.5.peg.189
Amino Acids and Derivatives,"Arginine; urea cycle, polyamines",Polyamine Metabolism,5'-methylthioadenosine nucleosidase (EC 3.2.2.16),fig|1004152.5.peg.652
Amino Acids and Derivatives,"Lysine, threonine, methionine, and cysteine",Methionine Degradation,S-adenosylhomocysteine nucleosidase (EC 3.2.2.9),fig|1004152.5.peg.652
Amino Acids and Derivatives,"Lysine, threonine, methionine, and cysteine",Methionine Degradation,S-adenosylmethionine synthetase (EC 2.5.1.6),fig|1004152.5.peg.252
Amino Acids and Derivatives,"Alanine, serine, and glycine",Glycine Biosynthesis,Serine hydroxymethyltransferase (EC 2.1.2.1),fig|1004152.5.peg.358
Amino Acids and Derivatives,"Alanine, serine, and glycine",Alanine biosynthesis,"Cysteine desulfurase (EC 2.8.1.7), SufS subfamily",fig|1004152.5.peg.409
Amino Acids and Derivatives,"Alanine, serine, and glycine",Serine Biosynthesis,Serine hydroxymethyltransferase (EC 2.1.2.1),fig|1004152.5.peg.358
Sulfur Metabolism,Sulfur Metabolism - no subcategory,Thioredoxin-disulfide reductase,"Thiol peroxidase, Tpx-type (EC 1.11.1.15)",fig|1004152.5.peg.155
Sulfur Metabolism,Sulfur Metabolism - no subcategory,Thioredoxin-disulfide reductase,Thioredoxin reductase (EC 1.8.1.9),fig|1004152.5.peg.157
Phosphorus Metabolism,Phosphorus Metabolism - no subcategory,Phosphate metabolism,Inorganic pyrophosphatase (EC 3.6.1.1),fig|1004152.5.peg.321
Carbohydrates,Central carbohydrate metabolism,"Pyruvate metabolism II: acetyl-CoA, acetogenesis from pyruvate",Pyruvate dehydrogenase E1 component beta subunit (EC 1.2.4.1),fig|1004152.5.peg.173
Carbohydrates,Central carbohydrate metabolism,"Pyruvate metabolism II: acetyl-CoA, acetogenesis from pyruvate",Dihydrolipoamide acetyltransferase component of pyruvate dehydrogenase complex (EC 2.3.1.12),fig|1004152.5.peg.227
Carbohydrates,Central carbohydrate metabolism,"Pyruvate metabolism II: acetyl-CoA, acetogenesis from pyruvate",Phosphate acetyltransferase (EC 2.3.1.8),fig|1004152.5.peg.224
Carbohydrates,Central carbohydrate metabolism,"Pyruvate metabolism II: acetyl-CoA, acetogenesis from pyruvate",Dihydrolipoamide dehydrogenase of pyruvate dehydrogenase complex (EC 1.8.1.4),fig|1004152.5.peg.226
Carbohydrates,Central carbohydrate metabolism,"Pyruvate metabolism II: acetyl-CoA, acetogenesis from pyruvate",Acetate kinase (EC 2.7.2.1),fig|1004152.5.peg.225
Carbohydrates,Central carbohydrate metabolism,"Pyruvate metabolism II: acetyl-CoA, acetogenesis from pyruvate",Pyruvate dehydrogenase E1 component alpha subunit (EC 1.2.4.1),fig|1004152.5.peg.172
Carbohydrates,Central carbohydrate metabolism,"Pyruvate metabolism I: anaplerotic reactions, PEP",Pyruvate kinase (EC 2.7.1.40),fig|1004152.5.peg.370
Carbohydrates,Central carbohydrate metabolism,Pentose phosphate pathway,Transketolase (EC 2.2.1.1),fig|1004152.5.peg.104
Carbohydrates,Central carbohydrate metabolism,Pentose phosphate pathway,Ribose-phosphate pyrophosphokinase (EC 2.7.6.1),fig|1004152.5.peg.564
Carbohydrates,Central carbohydrate metabolism,Pentose phosphate pathway,Ribose 5-phosphate isomerase B (EC 5.3.1.6),fig|1004152.5.peg.295
Carbohydrates,Central carbohydrate metabolism,Pentose phosphate pathway,Ribulose-phosphate 3-epimerase (EC 5.1.3.1),"fig|1004152.5.peg.394, fig|1004152.5.peg.478"
Carbohydrates,Central carbohydrate metabolism,Glycolysis and Gluconeogenesis,6-phosphofructokinase (EC 2.7.1.11),fig|1004152.5.peg.168
Carbohydrates,Central carbohydrate metabolism,Glycolysis and Gluconeogenesis,Triosephosphate isomerase (EC 5.3.1.1),fig|1004152.5.peg.161
Carbohydrates,Central carbohydrate metabolism,Glycolysis and Gluconeogenesis,Fructose-bisphosphate aldolase class II (EC 4.1.2.13),fig|1004152.5.peg.33
Carbohydrates,Central carbohydrate metabolism,Glycolysis and Gluconeogenesis,"2,3-bisphosphoglycerate-independent phosphoglycerate mutase (EC 5.4.2.1)",fig|1004152.5.peg.315
Carbohydrates,Central carbohydrate metabolism,Glycolysis and Gluconeogenesis,Pyruvate kinase (EC 2.7.1.40),fig|1004152.5.peg.370
Carbohydrates,Central carbohydrate metabolism,Glycolysis and Gluconeogenesis,Phosphoglycerate kinase (EC 2.7.2.3),fig|1004152.5.peg.634
Carbohydrates,Central carbohydrate metabolism,Glycolysis and Gluconeogenesis,NAD-dependent glyceraldehyde-3-phosphate dehydrogenase (EC 1.2.1.12),fig|1004152.5.peg.493
Carbohydrates,Central carbohydrate metabolism,Glycolysis and Gluconeogenesis,Glucose-6-phosphate isomerase (EC 5.3.1.9),fig|1004152.5.peg.200
Carbohydrates,Central carbohydrate metabolism,Glycolysis and Gluconeogenesis,Enolase (EC 4.2.1.11),fig|1004152.5.peg.115
Carbohydrates,Central carbohydrate metabolism,Dehydrogenase complexes,Pyruvate dehydrogenase E1 component beta subunit (EC 1.2.4.1),fig|1004152.5.peg.173
Carbohydrates,Central carbohydrate metabolism,Dehydrogenase complexes,Dihydrolipoamide acetyltransferase component of pyruvate dehydrogenase complex (EC 2.3.1.12),fig|1004152.5.peg.227
Carbohydrates,Central carbohydrate metabolism,Dehydrogenase complexes,Pyruvate dehydrogenase E1 component alpha subunit (EC 1.2.4.1),fig|1004152.5.peg.172
Carbohydrates,Central carbohydrate metabolism,Dehydrogenase complexes,Cytosol aminopeptidase PepA (EC 3.4.11.1),fig|1004152.5.peg.602
Carbohydrates,Aminosugars,Chitin and N-acetylglucosamine utilization,"PTS system, N-acetylglucosamine-specific IIB component (EC 2.7.1.69)","fig|1004152.5.peg.292, fig|1004152.5.peg.328"
Carbohydrates,Aminosugars,Chitin and N-acetylglucosamine utilization,"PTS system, N-acetylglucosamine-specific IIA component (EC 2.7.1.69)",fig|1004152.5.peg.328
Carbohydrates,Aminosugars,Chitin and N-acetylglucosamine utilization,Glucosamine-6-phosphate deaminase (EC 3.5.99.6),fig|1004152.5.peg.293
Carbohydrates,Aminosugars,Chitin and N-acetylglucosamine utilization,"PTS system, N-acetylglucosamine-specific IIC component (EC 2.7.1.69)","fig|1004152.5.peg.292, fig|1004152.5.peg.328"
Carbohydrates,Aminosugars,Chitin and N-acetylglucosamine utilization,"N-Acetyl-D-glucosamine ABC transport system, permease protein 1",fig|1004152.5.peg.20
Carbohydrates,Aminosugars,Chitin and N-acetylglucosamine utilization,N-acetylglucosamine-6-phosphate deacetylase (EC 3.5.1.25),fig|1004152.5.peg.290
Carbohydrates,Fermentation,Fermentations: Lactate,L-lactate dehydrogenase (EC 1.1.1.27),"fig|1004152.5.peg.380, fig|1004152.5.peg.612"
Carbohydrates,Fermentation,Fermentations: Lactate,Phosphate acetyltransferase (EC 2.3.1.8),fig|1004152.5.peg.224
Carbohydrates,Fermentation,Fermentations: Lactate,Acetate kinase (EC 2.7.2.1),fig|1004152.5.peg.225
Carbohydrates,Monosaccharides,Mannose Metabolism,Mannose-6-phosphate isomerase (EC 5.3.1.8),fig|1004152.5.peg.631
Carbohydrates,Monosaccharides,Deoxyribose and Deoxynucleoside Catabolism,Purine nucleoside phosphorylase (EC 2.4.2.1),fig|1004152.5.peg.550
Carbohydrates,Monosaccharides,Deoxyribose and Deoxynucleoside Catabolism,Phosphopentomutase (EC 5.4.2.7),fig|1004152.5.peg.404
Carbohydrates,Monosaccharides,Deoxyribose and Deoxynucleoside Catabolism,Pyrimidine-nucleoside phosphorylase (EC 2.4.2.2),fig|1004152.5.peg.549
Carbohydrates,Monosaccharides,Deoxyribose and Deoxynucleoside Catabolism,Deoxyribose-phosphate aldolase (EC 4.1.2.4),fig|1004152.5.peg.204
Carbohydrates,Monosaccharides,L-ascorbate utilization (and related gene clusters),L-ribulose-5-phosphate 4-epimerase (EC 5.1.3.4),fig|1004152.5.peg.97
Carbohydrates,Monosaccharides,L-ascorbate utilization (and related gene clusters),3-keto-L-gulonate 6-phosphate decarboxylase,fig|1004152.5.peg.95
Carbohydrates,Monosaccharides,L-ascorbate utilization (and related gene clusters),L-xylulose 5-phosphate 3-epimerase (EC 5.1.3.-),fig|1004152.5.peg.96
Carbohydrates,Monosaccharides,L-ascorbate utilization (and related gene clusters),"Ascorbate-specific PTS system, EIIA component (EC 2.7.1.-)",fig|1004152.5.peg.13
Carbohydrates,Monosaccharides,L-ascorbate utilization (and related gene clusters),"Ascorbate-specific PTS system, EIIC component",fig|1004152.5.peg.15
